player_name,player_id,season_x,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,position,recent_team,season_y,total_games,mean_ppg,std_ppg,cv,median_ppg,min_ppg,max_ppg,games_over_10,games_over_15,games_under_5,boom_games,bust_games,pick,round,team,player_display_name_draft,position_draft,college,draft_year,years_experience,is_rookie,player_type,ppg,targets_per_game,carries_per_game,team_abbr,team_name,team_id,team_nick,team_conf,team_division,team_passing_yards,team_rushing_yards,team_passing_tds,team_rushing_tds,team_targets,team_carries,passing_attempts,fumbles_lost,completion_percentage,season,carry_share,yards_per_target,yards_per_carry,td_rate,draft_age_proxy,team_pos_rank,fantasy_points_ppr
C.Edmonds,00-0034681,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,592.0,2.0,0.0,0.0,32.0,11.634678101919178,0.0,43.0,53.0,311.0,0.0,1.0,1.0,23.0,324.0,11.0,-4.272553728302632,0.0,11.860247432306256,0.0,0.1156035604549876,2.5040537845179474,0.0,100.30000000000001,12.0,0.12771084337349398,0.007219083490269931,0.19636363636363635,0.1973415318524569,0.09141681363903587,0.0,0.07142857142857142,0.0625,0.04570840681951793,0.07313345091122869,0.7493975903614458,0.1173263030342727,RB,TB,2021.0,12.0,11.941667,7.008495807647705,0.5868942737579346,12.850000381469727,0.3,26.7,8.0,3.0,2.0,1.0,2.0,0.0,0.0,,,,,,3.0,False,veteran,11.941666666666668,4.416666666666667,9.666666666666666,TB,Tampa Bay Buccaneers,4900.0,Buccaneers,NFC,NFC South,28.253012,15.885542,0.25903614457831325,0.0963855421686747,580.0,508.0,0.0,0.0,0.0,,0.0,5.867924528301887,5.103448275862069,0.011834319526627219,0.0,0.0,143.3
A.Tate,00-0034686,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,39.0,1.0,0.0,0.0,45.0,21.0,3.0,0.003112844016868621,0.0,3.55,0.0,0.1813689809630459,0.3494312984790405,0.0,9.9,4.0,0.03389830508474576,0.04907306434023991,0.03917910447761194,0.09010590909931057,0.03614457831325301,0.09090909090909091,0.06666666666666667,0.07142857142857142,0.06352683461117196,0.047097480832420595,0.3305084745762712,0.032579048388726134,WR,CIN,2021.0,4.0,3.225,3.229421854019165,1.001371145248413,2.5999999046325684,0.0,7.7,0.0,0.0,3.0,1.0,3.0,0.0,0.0,,,,,,3.0,False,veteran,3.225,1.0,0.0,CIN,Cincinnati Bengals,920.0,Bengals,AFC,AFC North,31.935064,10.220779,0.2792207792207792,0.07142857142857142,628.0,380.0,0.0,0.0,0.0,,0.0,9.75,0.0,0.25,0.0,0.0,12.9
R.Penny,00-0034750,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,749.0,6.0,0.0,0.0,28.0,11.201961654747095,0.0,6.0,8.0,48.0,0.0,0.0,0.0,-16.0,62.0,3.0,0.729798308356552,0.0,-17.714285714285715,0.0,-0.05881068109124275,0.37635719076079754,0.0,115.7,10.0,0.029304029304029304,-0.005888847994111152,0.07061503416856492,0.03924496556075503,0.02258823529411765,0.0,0.030612244897959183,0.025423728813559324,0.011294117647058824,0.01807058823529412,0.17582417582417584,0.1369570110285843,RB,PHI,2021.0,10.0,12.17,12.458826065063477,1.0237326622009277,6.800000190734863,0.7,32.5,4.0,4.0,4.0,3.0,4.0,0.0,0.0,,,,,,3.0,False,veteran,12.17,0.8,11.9,PHI,Philadelphia Eagles,3700.0,Eagles,NFC,NFC East,23.70391,21.597765,0.16201117318435754,0.22346368715083798,503.0,770.0,0.0,0.0,0.0,,0.0,6.0,6.294117647058823,0.047244094488188976,0.0,0.0,121.7
M.Andrews,00-0034753,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0924461375689134,0.0,107.0,153.0,1361.0,9.0,1.0,0.0,1574.0,450.0,75.0,56.80677659429325,2.0,16.585192349547494,0.0,5.529920065884626,10.444423383811406,0.0,194.10000000000002,17.0,0.25040916530278234,0.3008409785932722,0.262085032032615,0.6162865308287913,0.31895945629247713,0.42857142857142855,0.3588516746411483,0.3652173913043478,0.37376544243195287,0.3408818507482674,2.227495908346972,0.19844722134345674,TE,BAL,2021.0,17.0,17.711763,9.998305320739746,0.5645008683204651,15.899999618530273,5.0,41.7,13.0,10.0,0.0,3.0,0.0,0.0,0.0,,,,,,3.0,False,veteran,17.711764705882356,9.0,0.058823529411764705,BAL,Baltimore Ravens,325.0,Ravens,AFC,AFC North,25.234972,20.021858,0.2459016393442623,0.13114754098360656,501.0,634.0,0.0,0.0,0.0,,0.0,8.895424836601308,0.0,0.05844155844155844,0.0,0.0,301.1
M.Gallup,00-0034764,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,62.0,445.0,2.0,0.0,0.0,722.0,123.0,23.0,18.40413693504282,0.0,6.6010754199151105,0.0,2.5193638343765423,4.01467805869807,0.0,56.5,9.0,0.1631578947368421,0.26860119047619047,0.0967741935483871,0.45961779448621554,0.16894457099468488,0.1111111111111111,0.17424242424242425,0.16666666666666666,0.140027841052898,0.15737787901797012,1.1710526315789473,0.09648234847526256,WR,DAL,2021.0,9.0,10.166666,3.4590463638305664,0.34023410081863403,9.399999618530273,6.2,15.6,4.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,3.0,False,veteran,10.166666666666666,6.888888888888889,0.0,DAL,Dallas Cowboys,1200.0,Cowboys,NFC,NFC East,21.202072,8.834197,0.11917098445595854,0.031088082901554404,622.0,429.0,0.0,0.0,0.0,,0.0,7.17741935483871,0.0,0.03225806451612903,0.0,0.0,91.5
T.Smith,00-0034765,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,50.0,377.0,3.0,1.0,0.0,480.0,113.0,18.0,13.46562809272691,0.0,9.251008644573298,0.0,2.067845105136684,3.8676406356064854,0.0,55.7,10.0,0.1488095238095238,0.19875776397515527,0.10235507246376811,0.38222049689440996,0.17325367647058823,0.1875,0.17307692307692307,0.175,0.1803768382352941,0.1761029411764706,1.1220238095238095,0.1098667067548607,WR,NO,2021.0,10.0,8.769999,5.320620059967041,0.6066842675209045,7.699999809265137,2.1,18.6,4.0,1.0,3.0,2.0,3.0,0.0,0.0,,,,,,3.0,False,veteran,8.77,5.0,0.0,NO,New Orleans Saints,3300.0,Saints,NFC,NFC South,21.43678,11.229885,0.1206896551724138,0.08620689655172414,517.0,444.0,0.0,0.0,0.0,,0.0,7.54,0.0,0.06,0.0,0.0,87.7
C.Herndon,00-0034766,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,40.0,1.0,0.0,0.0,29.0,31.0,4.0,1.9023339864215814,0.0,3.2555555555555555,0.0,0.09434479794034956,0.3427604070686453,0.0,10.0,5.0,0.034653465346534656,0.01911667765326302,0.04626865671641791,0.06727354014241241,0.02799160251924423,0.1,0.06666666666666667,0.07142857142857142,0.06399580125962212,0.042393282015395384,0.19801980198019803,0.02676045569233122,TE,MIN,2021.0,5.0,2.7999997,2.673013210296631,0.9546476602554321,2.4000000953674316,0.0,7.2,0.0,0.0,4.0,1.0,4.0,0.0,0.0,,,,,,3.0,False,veteran,2.8,1.4,0.0,MIN,Minnesota Vikings,3000.0,Vikings,NFC,NFC North,26.88372,11.401163,0.20930232558139536,0.05232558139534884,557.0,479.0,0.0,0.0,0.0,,0.0,5.714285714285714,0.0,0.14285714285714285,0.0,0.0,14.0
M.Rudolph,00-0034771,2021.0,REG,35.0,58.0,277.0,1.0,1.0,0.0,0.0,0.0,0.0,360.0,122.0,16.0,-8.753380168744872,0.0,1.9,0.022358818061322294,5.0,53.0,0.0,0.0,0.0,3.0,3.055942297563888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893360942150899,QB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,False,veteran,9.19,0.0,2.5,TEN,Tennessee Titans,2100.0,Titans,AFC,AFC South,21.682634,11.107784,0.1317365269461078,0.0658682634730539,507.0,450.0,0.0,0.0,0.0,,0.0,0.0,10.6,0.0,0.0,0.0,18.38
C.Kirk,00-0034775,2021.0,REG,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,3.0305774064618163,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.6512457074131817,0.0,77.0,103.0,982.0,5.0,0.0,0.0,1201.0,231.0,44.0,51.099387971530916,0.0,14.993865597932947,0.0,4.747773670169476,8.009039057534174,0.0,130.62,17.0,0.17428087986463622,0.27141242937853105,0.10189677988531098,0.47855126329977915,0.21260012989824636,0.18518518518518517,0.205607476635514,0.2033195020746888,0.19889265754171576,0.20711714095563413,1.661590524534687,0.1257876114773168,WR,JAX,2021.0,17.0,12.212942,6.775625228881836,0.5547905564308167,11.800000190734863,1.4,24.4,11.0,6.0,3.0,2.0,3.0,0.0,0.0,,,,,,3.0,False,veteran,12.212941176470588,6.0588235294117645,0.058823529411764705,JAX,Jacksonville Jaguars,2250.0,Jaguars,AFC,AFC South,22.944445,10.672839,0.11728395061728394,0.08024691358024691,522.0,414.0,0.0,0.0,0.0,,0.0,9.533980582524272,11.0,0.04807692307692308,0.0,0.0,207.62
D.Chark,00-0034777,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,154.0,2.0,0.0,0.0,359.0,24.0,7.0,0.27420088673394005,0.0,1.2386124169233264,0.0,0.981199825906561,1.5099080599527743,0.0,27.4,3.0,0.1864406779661017,0.3284537968892955,0.0898876404494382,0.542424054460589,0.23019431988041852,0.4,0.2413793103448276,0.2647058823529412,0.31509715994020926,0.26415545590433487,1.305084745762712,0.1441381044163245,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,False,veteran,11.466666666666669,7.333333333333333,0.0,LAC,Los Angeles Chargers,4400.0,Chargers,AFC,AFC West,21.246155,9.907692,0.12307692307692308,0.08717948717948718,523.0,481.0,0.0,0.0,0.0,,0.0,7.0,0.0,0.09090909090909091,0.0,0.0,34.400000000000006
N.Chubb,00-0034791,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1259.0,8.0,2.0,1.0,61.0,10.630183949570217,0.0,20.0,25.0,174.0,1.0,0.0,0.0,14.0,183.0,9.0,8.125115893781185,0.0,-13.726190476190476,0.0,0.003031785059420866,1.2907743041420972,0.0,195.3,14.0,0.0591016548463357,0.003900808024519365,0.12551440329218108,0.09177312868911904,0.05750165234633179,0.058823529411764705,0.06293706293706294,0.0625,0.05816259087904825,0.05776602775941837,0.41134751773049644,0.18685343331250434,RB,CLE,2021.0,14.0,15.378571,8.525362968444824,0.554366409778595,13.899999618530273,5.8,30.3,8.0,7.0,0.0,3.0,0.0,0.0,0.0,,,,,,3.0,False,veteran,15.37857142857143,1.7857142857142858,16.285714285714285,CLE,Cleveland Browns,1050.0,Browns,AFC,AFC North,22.552326,9.348837,0.11046511627906977,0.046511627906976744,634.0,391.0,0.0,0.0,0.0,,0.0,6.96,5.521929824561403,0.03557312252964427,0.0,0.0,215.3
L.Jackson,00-0034796,2021.0,REG,246.0,382.0,2882.0,16.0,13.0,38.0,190.0,3.0,1.0,3534.0,1150.0,135.0,19.171700874048643,2.0,10.959960585425161,0.9876105699776966,133.0,767.0,2.0,3.0,2.0,48.0,16.46211210831079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.98000000000002,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21450917997032376,QB,BAL,2021.0,12.0,19.998331,10.94337272644043,0.5472143292427063,18.639999389648438,1.18,41.88,10.0,9.0,1.0,2.0,1.0,0.0,0.0,,,,,,3.0,False,veteran,19.998333333333335,0.0,11.083333333333334,BAL,Baltimore Ravens,325.0,Ravens,AFC,AFC North,25.234972,20.021858,0.2459016393442623,0.13114754098360656,501.0,634.0,0.0,0.0,0.0,,0.0,0.0,5.7669172932330826,0.015037593984962405,0.0,0.0,239.98000000000002
D.Smythe,00-0034798,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.3401846177875996,0.0,34.0,41.0,357.0,0.0,0.0,0.0,260.0,160.0,15.0,14.968283768830588,0.0,30.941660042395338,0.0,1.0420597137725849,2.539615939791205,0.0,36.0,15.0,0.07706766917293233,0.06519558676028084,0.10243277848911651,0.16775797316762314,0.10059171597633136,0.0,0.08021390374331551,0.07211538461538461,0.05029585798816568,0.08047337278106509,0.6710526315789473,0.056100532153619286,TE,MIA,2021.0,15.0,4.666666,3.1793229579925537,0.6812835931777954,4.699999809265137,0.0,10.9,1.0,0.0,8.0,2.0,8.0,0.0,0.0,,,,,,3.0,False,veteran,4.666666666666667,2.7333333333333334,0.13333333333333333,MIA,Miami Dolphins,2700.0,Dolphins,AFC,AFC East,21.468084,9.547873,0.11702127659574468,0.06382978723404255,568.0,448.0,0.0,0.0,0.0,,0.0,8.707317073170731,1.5,0.0,0.0,0.0,70.0
K.Ballage,00-0034799,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,2.0,-2.033512597612571,0.0,2.0,7.0,8.0,0.0,0.0,0.0,2.0,10.0,0.0,-7.04676297592232,0.0,-0.5,0.0,-0.010853769965539025,0.2801963923895826,0.0,4.4,8.0,0.022653721682847898,0.000964785335262904,0.01017293997965412,0.03475241079248217,0.004050632911392405,0.0,0.0,0.0,0.0020253164556962027,0.0032405063291139242,0.025889967637540454,0.009287476418516906,RB,PIT,2021.0,8.0,0.8,1.3330953121185303,1.666369080543518,0.15000000596046448,-0.3,3.7,0.0,0.0,8.0,1.0,8.0,0.0,0.0,,,,,,3.0,False,veteran,0.8,0.875,1.5,PIT,Pittsburgh Steelers,3900.0,Steelers,AFC,AFC North,20.844086,11.801075,0.12365591397849462,0.07526881720430108,486.0,544.0,0.0,0.0,0.0,,0.0,1.1428571428571428,3.0,0.0,0.0,0.0,6.4
R.Jones,00-0034816,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,428.0,4.0,2.0,2.0,25.0,-3.8528177159896586,0.0,10.0,13.0,64.0,0.0,0.0,0.0,-15.0,77.0,2.0,0.27778822398977354,0.0,-12.25,0.0,-0.045957851782001985,0.4821112930032021,0.0,69.2,15.0,0.019756838905775075,-0.002784998143334571,0.03329009943795936,0.027407259843994954,0.013231341740748397,0.0,0.008,0.006944444444444444,0.006615670870374199,0.010585073392598718,0.0972644376899696,0.04619207036125465,RB,KC,2021.0,15.0,5.2799997,4.459692478179932,0.8446387648582458,4.300000190734863,-0.6,16.1,1.0,1.0,10.0,1.0,10.0,0.0,0.0,,,,,,3.0,False,veteran,5.28,0.8666666666666667,6.733333333333333,KC,Kansas City Chiefs,2310.0,Chiefs,AFC,AFC West,22.287735,9.54717,0.14622641509433962,0.08962264150943396,653.0,518.0,0.0,0.0,0.0,,0.0,4.923076923076923,4.237623762376238,0.03508771929824561,0.0,0.0,79.2
D.Moore,00-0034827,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,0.0,0.0,0.0,4.0,7.407705761317629,0.0,93.0,163.0,1157.0,4.0,1.0,1.0,1734.0,422.0,60.0,8.438507973460936,1.0,11.878511547187282,0.0,7.15547531366529,12.26696188740391,0.0,144.5,17.0,0.27212020033388984,0.39257414534752094,0.2304751501911524,0.7222396167788515,0.3238175202910719,0.2857142857142857,0.3448275862068966,0.3404255319148936,0.3047659030026788,0.3161968733757147,1.9315525876460768,0.1923980492863045,WR,CHI,2021.0,17.0,13.970589,6.481874942779541,0.4639657735824585,13.300000190734863,5.9,31.9,12.0,6.0,0.0,3.0,0.0,0.0,0.0,,,,,,3.0,False,veteran,13.970588235294118,9.588235294117647,0.47058823529411764,CHI,Chicago Bears,810.0,Bears,NFC,NFC North,25.014084,12.211267,0.14084507042253522,0.09154929577464789,526.0,431.0,0.0,0.0,0.0,,0.0,7.098159509202454,6.0,0.023391812865497075,0.0,0.0,237.5
M.Gesicki,00-0034829,2021.0,REG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-0.5864534196443856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,112.0,780.0,2.0,0.0,0.0,1048.0,221.0,39.0,17.902017548518067,1.0,14.565242669458932,0.0,3.8485524559223454,7.385088224497527,0.0,92.0,17.0,0.1821138211382114,0.23439946320733618,0.12708453133985048,0.4606903022731861,0.19817073170731708,0.09523809523809523,0.18932038834951456,0.18061674008810572,0.14670441347270616,0.17758420441347272,1.2682926829268293,0.12080477947636618,TE,CIN,2021.0,17.0,9.705882,6.325590133666992,0.6517274975776672,9.300000190734863,0.0,21.5,6.0,4.0,4.0,4.0,4.0,0.0,0.0,,,,,,3.0,False,veteran,9.705882352941176,6.588235294117647,0.0,CIN,Cincinnati Bengals,920.0,Bengals,AFC,AFC North,31.935064,10.220779,0.2792207792207792,0.07142857142857142,628.0,380.0,0.0,0.0,0.0,,0.0,6.964285714285714,0.0,0.017857142857142856,0.0,0.0,165.0
H.Hurst,00-0034830,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,221.0,3.0,3.0,1.0,205.0,89.0,11.0,2.6473092014316153,0.0,13.105872261410997,0.0,0.74846544782573,1.9061464378357322,0.0,38.1,12.0,0.07363420427553444,0.0657683670195701,0.07337180544105523,0.16306600002895774,0.07332448573324486,0.15789473684210525,0.07534246575342465,0.08484848484848485,0.11560961128767505,0.09023853595501695,0.5249406175771971,0.06389808206068821,TE,LAC,2021.0,12.0,5.341667,3.561526298522949,0.6667443513870239,5.400000095367432,0.0,12.0,2.0,0.0,6.0,2.0,6.0,0.0,0.0,,,,,,3.0,False,veteran,5.341666666666666,2.5833333333333335,0.0,LAC,Los Angeles Chargers,4400.0,Chargers,AFC,AFC West,21.246155,9.907692,0.12307692307692308,0.08717948717948718,523.0,481.0,0.0,0.0,0.0,,0.0,7.129032258064516,0.0,0.0967741935483871,0.0,0.0,64.1
C.Ridley,00-0034837,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,52.0,281.0,2.0,0.0,0.0,521.0,91.0,16.0,7.901234673704039,0.0,3.0052562325418317,0.0,2.1307615100234396,3.4981181386014892,0.0,40.1,5.0,0.25870646766169153,0.39439818319454956,0.15268456375838926,0.7035782480481769,0.2119155354449472,0.2,0.24615384615384617,0.24,0.2059577677224736,0.20953242835595778,1.3980099502487562,0.1537164353353224,WR,TEN,2021.0,5.0,14.219999,3.3921964168548584,0.2385510951280594,14.100000381469727,10.1,19.3,5.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,3.0,False,veteran,14.220000000000002,10.4,0.0,TEN,Tennessee Titans,2100.0,Titans,AFC,AFC South,21.682634,11.107784,0.1317365269461078,0.0658682634730539,507.0,450.0,0.0,0.0,0.0,,0.0,5.403846153846154,0.0,0.038461538461538464,0.0,0.0,71.10000000000001
R.Freeman,00-0034838,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,169.0,0.0,0.0,0.0,8.0,-9.514037958262778,0.0,10.0,16.0,77.0,0.0,0.0,0.0,-6.0,75.0,4.0,-1.7541872984263365,0.0,21.009090909090908,0.0,-0.02339073578646986,0.6164560006350239,0.0,24.6,11.0,0.042105263157894736,-0.002178649237472767,0.060926076360682375,0.061414975346863895,0.03327571305099395,0.0,0.03636363636363636,0.03333333333333333,0.016637856525496975,0.02662057044079516,0.2026315789473684,0.04264970539654365,RB,LA,2021.0,11.0,3.1454544,3.311605215072632,1.052822470664978,2.5,0.3,12.6,1.0,0.0,10.0,1.0,10.0,0.0,0.0,,,,,,3.0,False,veteran,3.1454545454545455,1.4545454545454546,5.090909090909091,LA,Los Angeles Rams,2510.0,Rams,NFC,NFC West,26.005617,11.044944,0.14606741573033707,0.08426966292134831,611.0,493.0,0.0,0.0,0.0,,0.0,4.8125,3.017857142857143,0.0,0.0,0.0,34.6
S.Barkley,00-0034844,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,593.0,2.0,1.0,1.0,27.0,-20.349857543361633,0.0,41.0,57.0,263.0,2.0,1.0,0.0,30.0,298.0,13.0,-3.7365712338360026,0.0,-5.320327515621633,0.0,0.0071676308309976955,2.5569452496424905,0.0,107.60000000000001,13.0,0.12527472527472527,0.008465011286681716,0.2504201680672269,0.1946840969414333,0.0992078460958129,0.18181818181818182,0.10077519379844961,0.10714285714285714,0.14051301395699736,0.1157299132402867,0.578021978021978,0.1716847286087298,RB,PHI,2021.0,13.0,11.430769,7.859854221343994,0.6876050233840942,9.399999618530273,0.9,29.6,6.0,3.0,3.0,2.0,3.0,0.0,0.0,,,,,,3.0,False,veteran,11.430769230769231,4.384615384615385,12.461538461538462,PHI,Philadelphia Eagles,3700.0,Eagles,NFC,NFC East,23.70391,21.597765,0.16201117318435754,0.22346368715083798,503.0,770.0,0.0,0.0,0.0,,0.0,4.614035087719298,3.6604938271604937,0.0182648401826484,0.0,0.0,148.6
S.Michel,00-0034845,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,845.0,4.0,1.0,1.0,49.0,-21.070007933954304,0.0,21.0,33.0,128.0,1.0,0.0,0.0,-14.0,133.0,6.0,-8.643807557342068,0.0,-0.2296536796536799,0.0,-0.06342855450507467,1.3297802908766243,0.0,125.3,17.0,0.054365733113673806,-0.0027269185820023374,0.062236780533458116,0.07936706480490884,0.02615982015123646,0.024390243902439025,0.02575107296137339,0.025547445255474453,0.025275032026837743,0.025805904901476977,0.21087314662273476,0.08599205322925728,RB,LAC,2021.0,17.0,8.605882,6.967555999755859,0.8096272349357605,7.599999904632568,-0.9,21.9,7.0,3.0,6.0,3.0,6.0,0.0,0.0,,,,,,3.0,False,veteran,8.605882352941178,1.9411764705882353,12.235294117647058,LAC,Los Angeles Chargers,4400.0,Chargers,AFC,AFC West,21.246155,9.907692,0.12307692307692308,0.08717948717948718,523.0,481.0,0.0,0.0,0.0,,0.0,3.878787878787879,4.0625,0.02074688796680498,0.0,0.0,146.3
K.Hodge,00-0034854,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,157.0,0.0,0.0,0.0,304.0,37.0,7.0,-7.36710539101227,1.0,6.962950937950938,0.0,1.2758504799559038,2.050823859481824,0.0,17.700000000000003,10.0,0.07317073170731707,0.12687813021702837,0.029576338928856916,0.21125860173459832,0.06517227065172271,0.0,0.058333333333333334,0.05384615384615385,0.032586135325861354,0.052137816521378166,0.4254742547425474,0.03863287443686608,WR,ATL,2021.0,10.0,3.07,3.6335017681121826,1.1835510730743408,2.0999999046325684,0.0,12.6,1.0,0.0,9.0,1.0,9.0,0.0,0.0,,,,,,3.0,False,veteran,3.0700000000000003,2.7,0.0,ATL,Atlanta Falcons,200.0,Falcons,NFC,NFC South,30.375887,15.737589,0.14893617021276595,0.1276595744680851,539.0,495.0,0.0,0.0,0.0,,0.0,5.814814814814815,0.0,0.0,0.0,0.0,30.700000000000003
B.Mayfield,00-0034855,2021.0,REG,253.0,418.0,3010.0,17.0,13.0,43.0,269.0,5.0,3.0,3659.0,1383.0,143.0,-6.556413046271427,2.0,12.04733376147512,1.0660672421428623,37.0,134.0,1.0,1.0,0.0,12.0,6.111318557494082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15827743446187434,QB,TB,2021.0,14.0,12.842856,4.663712024688721,0.3631366491317749,12.219999313354492,4.92,23.0,9.0,5.0,1.0,2.0,1.0,0.0,0.0,,,,,,3.0,False,veteran,12.842857142857143,0.0,2.642857142857143,TB,Tampa Bay Buccaneers,4900.0,Buccaneers,NFC,NFC South,28.253012,15.885542,0.25903614457831325,0.0963855421686747,580.0,508.0,0.0,0.0,0.0,,0.0,0.0,3.6216216216216215,0.02702702702702703,0.0,0.0,179.8
